Tweet,label
经费 与 论文 之 间 并不 是 简单 的 因果 关系 ， 没有 哪个 学者 完全 是 先 搞 到 钱 然后 才 从事 研究 的 ， 它们 之 间 更 多 是 一 种 互为因果 的 关系 。,0|0|0|0|1|0|0|0
并不一定 有 课题 经费 支持 的 研究 就 是 一流 的 研究 ， 一流 的 研究 也不一定 就 有 课题 经费 的 支持 。,0|0|0|0|1|0|0|0
当然 ， 如果有 适当 的 课题 经费 ， 一流 的 研究 可以 做 得 更 好 。,0|0|1|0|0|0|0|1
看看 人文 社会科学 中 的 那些 基金 课题 ， 不 敢 说 多 至少 ３０％ 水平 也 就 那样 ， 至于 挂 省 部级 甚至 国家级 课题 的 名义 发表 的 一般 水平 的 论文 就 更 多 了 。,0|1|0|0|0|0|1|0
上次 听我 尊敬 的 一 位 大家 说 ， 他 请 一 医学 统计 专家 来 开 讲座 ， 该 专家 发现 大部分 实证 的 医学 论文 都 存在 这样 那样 的 统计 错误 ， 由此 可见一斑 。,0|1|0|1|1|0|0|0
要 获得 课题 经费 的 支持 来 搞 科研 ， 课题 申请 是 关键 的 环节 ， 这 方面 的 经验 和 教训 科学 网 及 其他 网站 上 有 不少 介绍 ， 这里 不 在 讨论 。,0|0|0|0|0|0|0|1
关于 课题 申请 尤其 是 人文 社会科学 领域 的 课题 ， 感觉 模糊性 要 超过 自然 科学 。,0|0|0|0|1|0|0|0
科研 课题 只 能 不懈 地 进行 申请 ， 不断 地 加以 总结 ， 总 会 有 机会 下来 的 。,0|0|0|0|0|0|0|1
在 课题 经费 非常 困难 的 情况 下 ， 很多 学者 还 在 不断 进行 研究 ， 获得 不少 成果 。,1|0|1|0|0|0|0|0
假如 没有 课题 支持 ， 采取 类似 反向 工程 的 技术 ， 将 课题 设计 、 数据 、 论文 等 加以 整理 ， 然后 和 中 、 高级 别的 课题 放 在 一起 请 专家 进行 匿名 鉴定 ， 相信 很多 情况 下 专家 也 无法 区分 哪些 是 基金 课题 ， 那些 不 是 基金 课题 。,0|0|0|0|1|0|0|1
也 就 是 说 ， 一些 学者 花 了 国家 不少 钱 所 做 的 研究 和 那些 比较 艰苦 的 学者 研究 成果 可能 相当 的 。,0|1|0|1|0|0|1|0
这 有 点 像 很多 程序员 ， 他们 不 是 学 计算机 出身 ， 但 水平 和 取得 的 成绩 一 点 也 不 比 专业 学 计算机 的 差 。,0|0|1|0|0|0|0|0
最近 我 正 从事 科技 评价 方面 的 一些 基础 研究 工作 ， 大概 １０ 个 月 时间 已经 写 了 １５ 篇 论文 ， 论文 的 作用 除了 创新 外 ， 即使 不够 完善 甚至 某些 方面 错误 ， 也 可以 使 后人 在 此 基础 上 将 研究 做 得 更 好 。,1|0|1|0|0|0|0|1
科学 网上 有 学者 提 出 了 写 论文 与 做 研究 关系 的 讨论 ， 姑且 算是 个 补充 吧 。,1|0|1|0|0|0|0|1
新疆 的 哈密瓜 出 了 名 的 好吃 ， 早些 年 在 新疆 以外 吃 到 哈密瓜 是 件 挺 奢侈 的 事 。,0|0|1|0|0|0|0|0
说 起来 好笑 ， 历史 上 哈密 地区 不 产 瓜 ， 哈密瓜 最 优良 的 产地 是 鄯善 ， 鄯善 王 将 瓜 送给 哈密 王 ， 哈密 王 把 最 好 的 挑 出来 上 了 贡 ， 乾隆 吃 了 很 高兴 ， 就 问 这 甜瓜 哪儿 来 的 ？,1|0|1|0|0|0|0|0
臣子 回答 说 哈密 来 的 。,0|0|0|0|0|0|0|0
从此 此 瓜 有 名曰 ： 哈密瓜 。,0|0|0|0|0|0|0|0
这 完全 是 个 误会 。,0|1|0|0|0|0|0|0
如果 当年 鄯善 王 亲自 上 贡 ， 此 瓜 今天 一定 叫 鄯 善 瓜 ， 名字 也 挺 好听 。,0|0|1|0|0|0|0|0
我在 喀什 市郊 一个 农贸市场 闲逛 ， 主要 是 喜欢 看 当地 的 风土人情 。,0|0|1|0|0|0|0|0
８０ 年代 ， 内地人 这么 深入 南疆 的 少 ， 这些 农贸 巴扎 几乎 没有 人 会 说 汉话 ， 看 我 这样 走 来 走 去 的 一个 劲 地 “ 哈 喽 ” 我 。,0|0|1|0|0|0|0|0
集市 上 有人 托 着 一 笸箩 油汪汪 、 类似 炸糕 的 吃 食 叫卖 ， 色泽 均匀 焦黄 ， 形状 扁 扁 圆圆的 ， 我 实在 搞 不 懂 这 是 什么 ， 就 四处 打听 ， 好不容易 找到 一个 可以 交流 老乡 ， 费 了 九牛二虎 之 力 才 弄 明白 这 就 是 大名鼎鼎 无花果 。,0|0|1|0|0|0|0|1
我 儿时 记忆里 的 无花果 不仅 无 花 ， 而且 无果 。,0|0|0|0|0|0|0|0
每年 树上 疙疙瘩瘩 长 几 个 栗子 大 的 果实 ， 风 一 刮 就 掉 了 ， 从 不知 无花果 可以 成果 ， 还 可以 吃 。,0|0|0|0|0|0|0|0
我 随即 买 了 几 个 ， 捏 起来 放 入 口中 ， 软软 沙沙 的 ， 很 甜 ， 的确 与众不同 ， 无法 描述 味道 。,0|0|1|0|0|0|0|0
过去 老 说 “ 开 什么 花结 什么 果 ， 撒 什么 种子 发 什么 芽 ” ， 无花果 听 着 神奇 ， 违背 常规 ， 无 花 而 果 ， 其实 翻 一 下 辞书 便知 ； 落叶 灌木 或 小乔 木 ， 叶子 大 ， 卵形 ， 掌状 分裂 ， 花 淡红色 ， 生 在 花托 内 ， 外面 不易 看见 ， 所以 叫 无花果 。,0|0|1|0|0|0|0|0
果实 由 肉质 的 花托 形成 ， 扁 球形 或 卵形 ， 味 甜 ， 可以 吃 ， 也 可 入药 。,0|0|1|0|0|0|0|0
世上 许多 事情 都 是 个 误会 ， 哈密瓜 、 无花果 误会 在 明处 ， 人生 的 误会 却 常常 在 暗处 ， 解释 也 解释 不 清 。,0|1|0|0|0|0|0|0
既然如此 ， 许多 误会 不必 专门 解释 ， 顺其自然 好 了 。,0|0|0|0|0|0|0|1
夜晚 ， 无处 可 归 。,0|0|0|1|1|0|0|0
孤独 这个 钟情 于 我 的 女孩 又 悄悄的 溜 到 我 的 身边 。,0|0|0|1|1|0|0|0
尽管 这个 时候 我 并不 需要 她 ， 甚至 是 讨厌 她 来 陪我 。,0|1|0|0|1|0|1|0
其实 ， 孤独 并不 是 个 坏 女孩 ， 有时 是 让 人 向往 的 ， 因为 她 会 带来 宁静 。,0|0|1|0|0|0|0|0
但是 更 多 的 时候 她 带来 的 是 凄凉 。,0|0|0|1|1|0|0|0
尤其 是 在 你 无助 之时 。,0|0|0|1|1|0|0|0
我们 并肩 走 在 喧闹 的 人群 中 ， 然而 ， 因为有 孤独 的 陪伴 ， 这个 辉煌 的 城市 就 象另 一个 世界 ， 与我 毫无 关联 。,0|0|0|1|1|0|0|0
她 让 我 暂时 断绝 了 与 世界 的 全部 联系 。,0|0|0|1|1|0|0|0
其实 ， 我的 生活 是 世界 很 小 的 一部分 ， 对于 世界 来说 无足 轻重 。,0|0|0|1|1|0|0|0
而 这 个 世界 对 我 来说 却 至关 重要 ， 它 的 每 一个 微小 的 变化 ， 都 会 让 我的 生活 产生 巨大 的 变迁 。,0|0|1|0|1|0|0|0
也许 正 因为 多数 人 有 象 我 一样 的 想法 ， 所以 ， 才 会 经常 有人 说 ， 我们 要 爱 这 个 世界 ， 可是 ……,0|0|1|0|0|0|0|0
这 一 刻 ， 又 怎么 能 让 我 热爱 它 ？,0|0|0|0|1|0|0|0
因为 孤独 给 了 我 一 双 别样 的 眼睛 ， 我 看到 了 城市 里 金碧辉煌 的 大厦 和 脏乱 的 街区 ； 纸醉 金迷 和 沿街 拾 垢 ； 凌辱 他人 的 强悍 和 走投无路 的 怯弱 。,0|1|0|1|1|0|0|0
等级 是 被 大多数 人 所 厌恶 的 ， 但 却 是 永远 存在 的 。,0|1|0|0|0|0|0|0
不 平等 无法 调和 ， 尽管 全 社会 把 追求 平等 做 为 奋斗 的 目标 和 向 世人 炫耀 的 资本 。,0|0|0|1|1|0|0|0
然而 ， 我们 在 欺诈 他人 的 同时 ， 更 是 在 麻醉 自己 ， 从而 换 来 心灵 上 那 一丝 的 安慰 ， 可 谁 又 能 真正 的 解脱 ？,0|0|0|1|1|0|0|0
我并 不 是 厌恶 这 个 世界 ， 只是 ， 我 更 理解 为什么 在 战争 时期 会 有人 抱 着 炸药 冲向 敌营 。,0|0|0|1|0|0|0|0
要么 战斗 ， 要么 死 ， 否则 一无所有 。,0|1|0|1|1|0|0|0
我 庆幸 自己 生活 在 和平 年代 ， 但 又 悲伤 自己 生 存在 另 一 场 战争 之 中 。,0|0|0|1|0|0|0|0
你 无权 决定 是否 参战 ， 甚至 你 会 非常 需要 ， 这 场 战争 是 你 的 全部 。,0|0|0|1|1|0|0|0
可能 你 会 在 这 场 战争 中 取胜 ， 但 更 多 的 可能 是 终将 被 吞噬 。,0|0|0|1|1|0|0|0
我们 把 这 场 战争 称之为 —— 命运 。,0|0|0|0|0|0|0|0
我问 孤独 ， 你 还要 陪 我 到 几 时 ？,0|0|0|0|1|0|0|0
我不 喜欢 你 。,0|1|0|0|0|0|0|0
她 却 默 不 做 声 ， 给 了 我 一个 浅浅的 微笑 。,0|0|1|0|1|0|0|0
我 怎么 会 这么 问 ， 真是 愚蠢 的 问题 。,0|1|0|0|0|0|1|0
她 的 来 或 去 完全 是 我 来 做主 ， 只是 ， 由 我 的 心 来 决定 ， 可是 ， 一个 人 又 如何 能 支配 他 的 心 呢 ？,0|0|0|1|0|0|0|0
我曾 经 问过 孤独 ， 是 怎么 喜欢 上 我 的 。,0|0|0|1|1|0|0|0
她 说 ： 不由自主 。,0|0|0|0|0|0|0|0
她 原本 就 存在于 我 的 内心 之中 ， 随着 我的 出生 而 生 ， 随着 我的 成长 而 强 。,0|0|0|0|0|0|0|0
她 是 我 生命 中 的 一部分 ， 我的 年纪 越大 她 也 就 越多 的 占据 我 的 心 。,0|0|0|0|1|0|0|0
我曾 想 过 消除 孤独 ， 用 理想 、 情感 、 兴趣 、 工作 、 事业 、 责任 ， 但 都 无济 于 事 。,0|0|0|0|1|0|0|0
无奈 之下 ， 我只 能 选择 将 孤独 埋藏 在心 底 最 深处 的 唯一 一 片 净土 ， 然后 ， 用 回忆 给予 孤独 真诚 的 纪念 。,0|0|0|1|1|0|0|0
今天 上午 我 确确实实 地 被 惊喜 撞倒 了 ， 教师节 无外乎 就 是 学生 来 祝 老师 节日 快乐 。,1|0|1|0|0|0|0|1
当时 我 正 在 办公室 备课 ， 原来 我们 班里 的 一 位 女 学生 匆匆 跑 过来 ， 拉 起 我就 跑 。,0|0|0|0|0|0|0|0
“ 哎 ， 等等 ， 干什么 去 呀 ？,0|0|0|0|0|1|0|0
” “ 你 跟我走 就 是 了 ！,0|0|0|0|0|0|0|0
”,0|0|0|0|0|0|0|0
在 第二 教学楼 的 门厅 外面 ， 聚集 了 一大群 学生 ， 都 是 分 班前 我们 班里 的 。,0|0|0|0|0|0|0|0
看到 我 过来 ， 都 很 神秘 地 不 说话 。,0|0|0|0|0|1|0|1
原来 的 班长 过 来说 ： “ 老师 ， 你家 姑娘 多 大 了 ？,0|0|0|0|0|0|0|0
” “ 十一 个 月 。,0|0|0|0|0|0|0|0
” “ 那 我们 就 送给 她 一个 礼物 。,0|0|1|0|0|0|0|0
” 说 着 在 人群 后面 递 出来 一个 大大的 毛绒 玩具 ， 好 大 呀 ， 比 我们 家 的 孩子 一点 都 不 小 。,0|0|1|0|0|1|0|0
然后 还有 一个 小的 玩具 ， “ 这 是 小娟 单独 给 你 买 的 。,0|0|0|0|0|0|0|0
” 我 激动 地 都 说 不 出 话 来 了 。,1|0|0|0|0|1|0|0
“ 祝 老师 节日 快乐 ！,1|0|1|0|0|0|0|1
” 我 唯有 跟 他们 一一 握手 ， 包括 所有 的 男生 女生 ， 我 感觉 此时 我与 他们 是 这么 近 ， 我与 他们 是 真正 的 朋友 。,1|0|1|0|0|0|0|0
如果 这 就 是 给 我的 惊喜 的话 ， 还 太早 了 。,1|0|1|0|0|0|0|0
我 简短 地 说 了 两 句 ， “ 第一 ， 明年 的 教师节 ， 大家 不要 再 买 东西 ， 最好 都 来 找 我 说 说话 ； 第二 ， 后年 的 教师节 ， 我们 再见面 ， 希望 到时 你们 都 是 大学生 ！,1|0|0|0|0|0|0|1
” “ 老师 我们 不会 忘记 你 的 ， 你 也 不要 忘 了 我们 ！,0|0|1|0|0|0|0|0
” 说 着 有些 女生 居然 哭 了 起来 。,0|0|0|1|0|1|0|0
“ 不 哭 ， 我们 还是 在 一 起 ， 只是 不 在 一个 班里 了 ， 以后 大家 有 什么 事情 需要 我 帮忙 的 ， 尽管 说话 ！,0|0|1|0|0|0|0|0
我们 永远 是 朋友 ！,1|0|1|0|0|0|0|0
”,0|0|0|0|0|0|0|0
等到 大家 都 走 了 ， 原来 我们 班里 的 班委 都 留下来 ， 从 班长 的 怀里 拿 出来 一个 本子 ， 是 一 本 同学录 。,0|0|0|0|0|0|0|0
翻开 来看 ， 是 全班 同学 写 给 我的 留言 。,0|0|0|0|0|0|0|0
这时候 ， 班长 他们 又 撵 着 我回 办公室 了 ， “ 回去 再看 吧 ， 看 的 时候 可 千万 别 哭 ！,0|0|0|1|0|0|0|0
” 往 回 走 的 时候 ， 才 发现 已经 有 很多 其他 班级 的 学生 在 围 着 看 呢 ！,0|0|0|0|0|1|0|0
过 了 不一 会儿 ， 又 有 两 个 学生 过来 找我 ， 专程 跟 我说 “ 教师节 快乐 ” 的 ， 说 他们 是 刚才 抬 水 去 了 ， 没 赶上 跟 大家 一起 。,0|0|1|0|0|0|0|0
应该 说 这 一 天 ， 这 一 刻 ， 我 是 最 幸福 的 。,1|0|1|0|0|0|0|0
在 学校 里 我没有 时间 看 同学录 ， 回到 家 不 顾 的 吃饭 就 赶紧 看 起来 ， 里面 有 ４９ 个 学生 的 留言 ， 包括 姓名 、 联系 方式 、 爱好 、 对 老师 的 第一 印象 ， 最 难 忘记 的 回忆 瞬间 ， 写给 老师 的 话 等等 。,0|0|1|0|0|0|0|0
很多 学生 都 怀念 大家 曾经 在 一 起 的 日子 ， 说 学 到 了 很多 做人 的 道理 ！,0|0|1|0|0|0|0|0
这 是 我最 值得 骄傲 的 ， 他们 给 老师 的 话 是 老师 最 好 的 节日 礼物 ！,1|0|1|0|0|0|0|0
看着 一行行 的 文字 ， 我 中午 时睡 不 着 了 ， 感觉 很 幸福 ！,1|0|1|0|0|0|0|0
回想 起 刚 回家 时 我们 的 一 段 对话 ， 我 说 ： 这 都 是 原来 我们 班 的 学生 ， 没有 现在 班里 的 。,0|0|0|0|0|0|0|0
母亲 说 ： 现在 的 学生 没 必要 给 你 送 ， 整天 在 一 起 ， 只 有 已经 离开 的 学生 记得 你 才 说明 你 这 老师 干 得 还 不 错 ！,1|0|1|0|0|0|0|0
这 句 话 让 我 回味 不 少 ， 是 呀 ！,1|0|1|0|0|0|0|0
老师 的 真正 价值 就 在于 让 学生 多年 以后 还 会 想起 对 他们 的 教育 ！,1|0|1|0|0|0|0|0
这样 想着 ， 我 感觉 做 教师 就 更 幸福 了 ， 可以 说 在 某种 意义 上 ， 我们 在 为 未来 储蓄 幸福 ， 眼前 的 困难 和 不 理解 只是 暂时 的 ， 学生 最终 会 理解 我们 ， 并 记得 我们 的 ！,1|0|1|0|0|0|0|0
那么 ， 我们 教师 何不 提前 预支 未来 的 幸福 ， 提前 感受 教育 带 给 我们 每个 人 的 幸福 ， 感受 着 这样 的 幸福 ， 在 教育 的 道路 上 我们 会 走 得 更加 坚定 、 坚决 ！,1|0|1|0|0|0|0|1
感受 着 幸福 上路 ， 教师节 是 我们 的 加油站 ， 目的地 始终 在 前方 ！,1|0|1|0|0|0|0|0
报纸 、 电视 、 网络 三 大 媒体 今天 控制 着 社会 舆论 ， 报纸 的 历史 最 长 ， 估计 有 小 二百 年 了 。,0|0|0|0|0|0|0|0
电视 大 几十 年 光景 ， 但 真正 进入 国人 家庭 也 就 二三十 年 的 事情 。,0|0|0|0|0|0|0|0
网络 年轻 ， 所以 年轻人 酷爱 。,0|0|1|0|0|0|0|0
报纸 走下坡路 已 成为 趋势 ， 今天 之所以 报纸 仍 是 主流 媒体 ， 是因为 报纸 让 上 点儿 年纪 的 人 感到 亲切 ， 而且 阅读 方便 。,0|0|1|0|0|0|0|0
从 时间 角度 看 ， 报纸 效率 高 ， 节省 时间 ， 节约 生存 成本 ， 但 砍 树 伐 竹 浪费 资源 ； 再者说 ， 今天 的 世界 由 上 了 年纪 的 人 统治 ， 在 单位 大部分 也 是 这样 ， 所以 报纸 还有 一 代 人 的 时间 可以 挣扎 转型 ， 前途 未卜 。,0|1|1|0|1|0|0|0
电视 年轻 ， 老少咸宜 ， 不 费 脑子 ， 但 它 有 一个 明显 的 缺点 ， 不 能 过分 选择 ， 目前 看 新闻 想看 的 内容 还 只 能 等 ， 不 能 象 报纸 一样 不 想 看 一翻 即 过 ， 所以 电视 效率 低 ， 显然 生存 成本 加大 。,0|1|1|0|0|0|0|0
网络 优点 明显 ， 可选择性 强于 报纸 电视 ， 传递 速度 快 ， 信息量 又 大 ， 不 爱 看 的 不 看 ， 从 生存 成本 考虑 ， 网络 经济 实惠 ， 显然 具备 极 强 生存力 。,0|0|1|0|0|0|0|0
事物 都 有 一个 规律 ， 即 优点 越多 ， 缺点 就 越 致命 ， 网络 有 其 致命 缺陷 ， 目前 尚 不 清楚 。,0|1|1|0|1|0|0|0
我们 知道 的 是 ， 一旦 网络 瘫痪 ， 人类 会 在 不 长 时间 内 强烈 感受 这种 困境 ， 困境 可能 会 相当 恐怖 ； 另外 ， 由于 网络 的 特殊性 ， 给 了 极 少数 人 向 极 多数 人 攻击 的 机会 ； 理论 上 一个 人 可以 使 一个 国家 瞎 菜 ； 一个 低 成本 的 病毒 ， 可以 消耗 大量 的 财富 。,0|1|0|0|1|0|0|0
网络 的 共通性 在 引导 人类 向 某 一类 物质 灭绝 迈出 了 可怕 一 步 。,0|0|0|0|1|0|0|0
有 一 种 理论 说 ： 当 某 一 种 物质 出现 同一性 的 时候 ， 它 就 具备 了 大规模 灭绝 的 前提 。,0|0|0|0|1|0|0|0
那 我们 今天 的 任务 就 是 让 网络 发展 的 思路 更 多样化 一些 ， 避免 悲剧 发生 。,0|0|0|0|1|0|0|0
把 微笑 留给 伤害 你 最深 的 人 。,0|0|1|0|0|0|0|0
这 是 我 无意 中 看到 的 一句 话 ， 看过 就 深深 的 记下 了 。,0|0|0|0|0|0|0|0
这是 多么 坚强 而 洒脱 的 人生 。,0|0|1|0|0|0|0|0
这 其中 要 经历 多少 爱与恨 的 情感 交织 。,0|0|0|0|1|0|0|0
男女之间 从 见面 心跳 到 两情相悦 再 到 彼此间 出神入化 的 心灵 呼唤 ， 也许 要 走 很长 一段 路程 ， 而 从 一切 不设防 ， 连心 带身 都 本 真的 呈现 给 对方 再 到 万般 柔情 都 化为 一声 千肠 百结 的 叹息 ， 也许 只 需 短暂 的 一瞬 。,0|0|1|0|0|1|0|0
当 昔日 的 真 爱 已 不 存在 ， 当 情感 的 繁花 已 被 冬雨 打 的 残红 飘零 时 ， 人们 总是 习惯于 久久 的 停息 在 爱情 的 树枝 上 低吟浅唱 ， 不是 心里 仍 眷恋 那 份 柔情 ， 企求 伤害 自己 的 人 回心转意 ， 就是 也 下决心 以 同样 的 方式 实行 报复 。,0|0|0|1|0|0|0|0
但 这 都 是 不明智 不 潇洒 不 可爱 的 ， 最 恰当 的 方式 就是 微笑 着 向 她 道 声 珍重 。,1|0|1|0|0|0|0|0
把 微笑 留给 负于 我们 的 人 ， 把 泪水 留给 自己 ， 把 祝福 给 有 负于 我们 的 人 ， 把 痛苦 留给 自己 ， 没有 较 高 的 文化 素养 ， 没有 对 情感 细微 的 洞察 ， 没有 对 所 爱 之 人 发自内心 的 挚爱 ， 谁 能 作到 微笑 告别 ？,1|0|1|0|0|0|0|0
把 微笑 留给 一般 朋友 已 不易 ， 给 有 负 我们 的 人 更是 难上加难 ， 因为 最 伤害 我们 的 人 可能 是 我们 最深 爱 的 人 ， 付出 的 越 多 ， 被 伤害 时 心里 越疼 ， 然而 我们 不得不 微笑 ， 感情 是 个 很 复杂 的 事 ， 我们 不能 勉强 他人 ， 相爱 是 理由 有 千条 ， 不爱 是 这 千条 理由 可能 一条 也 站不住脚 ， 这 其中 的 奥秘 谁 能 说 的 清 ？,0|0|0|1|1|0|0|0
爱情 无 解 ， 爱情 无常 ， 我们 可以 牺牲 爱情 ， 却 不能 牺牲 人格 和 自尊 ， 那 是 人 活着 的 首要 意义 。,0|0|1|0|0|0|0|0
以 伤害 来 对付 伤害 固然 是 一种 解恨 的 办法 ， 但 伤害 的 结果 只能 更加 坚定 你 爱 的 人 离去 的 决心 ， 爱 是 把 双刃剑 ， 一头 对 着 对方 时 ， 一头 已 直指 自己 ， 一时 的 宣泄 虽 淋漓 ， 一世 的 悲怆 更 难耐 ， 暂时 的 内心 平衡 只能 更加 重 自身 的 遍体鳞伤 ， 何苦 扰 了 别人 ， 又 伤 了 自己 ？,0|0|0|1|1|0|0|0
还是 那 微笑 留给 伤害 你 的 人 吧 ！,0|0|0|0|0|0|0|1
许多 的 事情 ， 总是 在 经历 过 以后 才 会 懂得 。,1|0|0|1|0|0|0|0
一如 感情 ， 痛 过 了 ， 才 会 懂得 如何 保护 自己 ； 傻 过 了 ， 才 会 懂得 适时 的 坚持 与 放弃 ， 在 得到 与 失去 中 我们 慢慢 地 认识 自己 。,0|0|0|1|1|0|0|0
其实 ， 生活 并不 需要 这么 些 无谓 的 执著 ， 没有 什么 就 真的 不 能 割舍 。,0|0|0|1|1|0|0|0
学会 放弃 ， 生活 会 更 容易 。,1|0|0|0|0|0|0|1
学会 放弃 ， 在 落泪 以前 转身 离去 ， 留下 简单 的 背影 ； 学会 放弃 ， 将 昨天 埋 在 心 底 ， 留下 最 美好 的 回忆 ； 学会 放弃 ， 让 彼此 都 能 有 个 更 轻松 的 开始 ， 遍体鳞伤 的 爱 并不一定 就 刻骨铭心 。,1|0|0|1|0|0|0|1
这 一 程 情 深 缘浅 ， 走 到 今天 ， 也不 容易 ， 轻轻 地 抽 出手 ， 说 声 再见 ， 真的 很 感谢 ， 这 一 路上 有 你 。,0|0|1|1|0|0|0|0
曾 说 过 爱 你 的 ， 今天 ， 仍 是 爱 你 。,0|0|1|0|0|0|0|0
只是 ， 爱 你 ， 却 不 能 与 你 在一起 。,0|0|0|1|0|0|0|0
每 一 份 感情 都 很 美 ， 每 一 程 相伴 也都 令 人 迷醉 。,1|0|1|0|0|0|0|1
是 不 能 拥有 的 遗憾 让 我们 更 感 缝 眷 ； 是 夜半 无眠 的 思念 让 我们 更 觉 留恋 。,0|0|1|0|0|0|0|1
感情 是 一 份 没有 答案 的 问卷 ， 苦苦 的 追寻 并不 能 让 生活 更 圆满 。,1|0|0|1|0|0|0|0
也许 一点 遗憾 ， 一丝 伤感 ， 会 让 这 份 答卷 更 隽永 ， 也 更 久远 。,0|0|1|1|0|0|0|1
收拾 起 心情 ， 继续 走 吧 ， 错过 花 ， 你 将 收获 雨 ； 错过 她 ， 我才 遇 到 了 你 。,1|0|0|1|0|0|0|1
继续 走 吧 ， 你 终将 收获 自己 的 美丽 。,1|0|1|0|0|0|0|1
一个 永远 不 想 失去 你 的 人 ， 未必 是 爱 你 的 人 ， 未必 对 你 忠心耿耿 ， 有时 只是 这种 脑袋 不 清 的 强烈 占有欲 者 ， 他们 才 会 做出 各种 “ 损人不利己 ” 的 事情 ， 还 如此 理所当然 。,0|1|0|1|0|0|0|0
